user_id	item_id	rating
352	382	2.5
353	383	1.0
302	384	5.0
354	385	1.0
356	387	1.0
357	388	1.0
358	389	1.0
359	390	1.0
360	391	1.0
160	392	1.0
362	394	3.5
363	395	4.0
364	133	1.0
365	396	2.5
366	397	4.5
367	398	1.0
368	399	3.5
369	400	5.0
270	401	3.5
370	402	1.0
371	403	1.0
372	404	1.0
169	405	1.0
126	406	1.0
373	407	5.0
17	408	4.5
374	409	3.5
375	410	2.5
376	411	2.5
378	413	5.0
381	416	4.5
31	417	1.0
382	418	5.0
383	419	1.0
384	420	1.0
385	421	1.0
386	422	4.0
387	423	4.0
303	422	1.0
389	425	1.0
390	426	4.0
391	427	3.0
298	428	1.0
392	429	4.0
395	432	1.0
396	433	1.5
201	434	1.0
397	435	1.5
398	436	1.0
399	437	1.0
400	438	1.0
402	440	1.0
403	441	1.0
404	442	1.0
405	443	1.0
406	444	2.5
407	445	1.0
408	446	3.5
315	447	1.0
289	448	1.0
409	449	1.0
32	450	1.0
412	453	3.5
415	456	1.0
322	457	1.0
416	458	3.0
417	459	4.0
419	461	5.0
321	464	1.0
421	465	4.0
422	466	1.0
423	467	3.5
424	468	2.0
425	469	1.0
426	470	1.0
427	471	5.0
428	473	1.0
429	474	2.5
431	476	1.0
432	477	4.0
433	478	1.0
272	479	1.0
435	481	2.0
436	482	1.0
437	483	3.5
438	484	1.0
439	486	1.0
440	487	4.5
441	489	1.0
443	491	5.0
444	492	2.5
201	495	1.0
80	496	1.0
447	497	1.0
448	498	1.0
449	499	5.0
450	500	1.0
451	501	3.0
452	502	1.0
202	503	4.0
453	504	1.0
454	505	5.0
455	506	2.5
456	507	2.5
457	508	2.5
45	509	1.0
458	510	5.0
459	511	1.0
460	512	1.0
43	513	1.0
461	514	1.0
462	515	1.0
463	516	1.0
464	517	1.0
67	518	1.0
465	519	1.0
466	520	1.0
467	521	1.0
468	522	1.5
469	523	1.0
29	524	1.0
470	525	4.0
471	526	1.0
403	527	1.0
474	530	4.5
403	531	1.0
475	532	4.0
297	534	1.0
477	535	3.5
478	536	1.0
480	538	1.5
481	539	4.5
155	540	2.5
482	420	1.0
483	541	4.5
484	542	1.0
485	543	1.0
338	544	2.5
486	545	4.5
487	546	1.0
488	547	1.0
283	550	1.0
336	551	1.0
491	552	1.0
492	553	1.0
493	554	1.0
495	556	1.0
238	557	1.0
496	558	3.5
498	560	1.0
500	562	4.0
501	563	3.5
502	564	1.0
169	565	1.0
503	566	1.0
505	568	1.0
506	569	1.0
507	570	4.0
508	571	1.0
122	572	1.0
140	573	1.0
509	574	4.0
510	575	1.0
511	576	4.5
512	577	2.0
513	578	5.0
514	579	1.0
515	580	1.0
517	582	4.5
425	584	2.5
422	586	5.0
521	588	1.0
522	589	1.0
45	590	1.0
351	591	1.0
523	592	1.0
524	593	1.0
526	595	1.0
527	596	3.5
528	597	1.0
529	598	3.5
530	599	1.0
532	601	1.0
533	602	3.0
534	603	1.0
535	604	4.0
536	605	1.0
202	606	1.0
537	607	1.0
539	609	4.0
540	610	3.5
542	612	1.0
398	614	1.0
544	615	1.0
122	616	1.0
545	617	1.0
547	619	1.0
550	622	1.0
552	624	4.5
554	626	4.0
335	627	3.5
555	628	1.0
556	629	4.0
557	630	1.0
558	631	2.5
559	632	1.0
77	633	1.0
560	634	2.0
561	635	3.0
562	636	1.0
563	637	1.0
564	638	3.0
565	639	1.0
566	640	4.0
567	641	5.0
568	642	4.5
569	643	1.0
571	645	1.0
572	646	1.0
573	647	4.0
574	648	1.0
575	649	1.0
140	650	1.0
576	651	4.0
577	652	4.5
578	653	1.0
579	654	4.0
580	655	1.0
26	657	1.0
528	658	1.0
582	659	1.0
132	660	1.0
584	586	1.0
18	662	1.0
585	663	1.0
319	664	1.0
586	665	1.0
16	666	1.0
587	667	4.0
40	668	1.0
588	669	1.0
589	670	1.0
590	671	2.0
591	672	1.0
592	673	1.0
17	674	5.0
593	675	1.0
50	676	1.0
215	678	1.0
594	679	3.5
596	681	1.0
597	682	1.0
598	683	1.0
319	684	1.0
600	686	1.0
17	75	5.0
601	55	4.5
602	687	1.0
284	688	1.0
603	689	1.0
599	690	3.5
604	691	1.0
605	692	5.0
606	693	1.0
607	694	3.5
303	695	2.5
608	696	5.0
88	697	1.0
610	699	4.0
611	700	1.0
612	701	1.0
284	702	1.0
613	703	3.5
615	706	1.0
616	707	1.0
617	708	3.0
618	709	1.0
619	710	4.5
620	711	4.0
621	712	4.5
622	587	1.0
623	713	1.0
624	714	4.0
625	715	5.0
626	716	5.0
628	718	1.0
2	719	2.5
621	720	5.0
629	721	1.0
630	722	1.0
631	723	1.0
45	724	1.0
632	725	1.0
633	726	1.0
419	727	1.0
634	728	4.0
635	729	1.0
636	730	5.0
637	731	3.0
638	732	4.0
146	733	4.0
214	734	1.0
639	735	1.0
640	736	1.0
641	737	4.5
642	738	1.0
643	739	1.0
645	741	1.0
646	742	1.0
647	743	1.0
648	744	4.0
649	745	1.0
17	746	4.0
75	747	1.0
463	693	1.0
650	748	1.0
495	749	1.0
166	750	1.0
651	751	1.0
303	752	3.0
653	289	1.0
67	754	1.0
655	757	5.0
383	758	5.0
656	759	1.0
658	762	3.0
270	763	1.0
659	764	1.0
660	765	2.5
661	766	4.5
662	767	5.0
663	768	4.0
665	770	1.0
176	771	1.0
666	772	3.5
667	773	4.0
337	774	1.0
669	777	1.0
670	778	1.0
672	780	3.5
122	781	1.0
673	782	1.0
32	784	1.0
675	785	4.0
676	786	1.0
677	787	1.0
679	789	1.0
680	790	1.0
534	794	1.0
684	795	1.0
58	796	1.0
685	797	4.5
687	799	1.0
214	800	1.0
645	801	4.5
45	802	1.0
40	803	1.0
688	804	3.0
26	807	1.0
309	808	1.0
694	814	1.0
163	815	5.0
695	816	4.5
697	818	5.0
698	819	1.0
699	820	1.0
701	822	1.0
702	823	2.5
703	824	4.0
705	826	4.0
399	827	1.0
706	829	1.0
709	833	1.0
710	834	2.5
711	835	3.0
712	836	1.0
714	838	5.0
715	839	3.5
717	841	1.0
71	842	1.0
718	843	1.0
719	844	3.5
720	845	3.5
721	846	1.0
722	848	1.0
723	849	1.0
232	850	1.0
724	851	4.0
725	852	5.0
132	853	1.0
726	854	1.0
201	855	1.0
727	856	4.0
728	857	1.0
729	858	1.0
69	859	1.0
330	860	1.0
730	861	1.0
731	862	1.0
732	863	4.0
733	864	5.0
140	866	1.0
735	867	4.0
736	868	1.0
45	870	1.0
737	871	4.0
166	873	1.0
739	874	1.0
741	876	1.0
742	877	4.0
743	878	1.0
744	880	1.0
745	881	1.0
88	882	1.0
746	528	2.5
747	883	4.0
744	884	1.0
336	885	1.0
748	562	1.0
749	886	1.0
751	888	1.0
752	889	1.0
753	890	4.0
754	891	1.0
755	892	1.0
756	893	1.5
566	895	1.0
254	670	1.0
67	896	1.0
758	897	1.0
759	898	1.0
645	899	1.0
760	900	1.0
761	901	4.5
308	503	1.0
762	902	2.0
763	903	1.0
765	906	1.0
766	907	3.5
767	908	1.0
768	909	1.0
769	675	1.0
241	910	1.0
772	912	5.0
223	914	1.0
774	916	5.0
775	917	1.0
776	180	1.0
777	918	3.0
123	73	5.0
779	920	4.0
718	921	1.0
780	922	4.5
781	923	2.5
403	924	1.0
673	925	1.0
782	927	4.0
783	928	1.0
2	929	1.0
1	932	2.5
785	933	3.5
787	935	1.0
788	936	4.5
680	937	1.0
789	938	1.0
792	941	1.0
794	943	1.0
795	944	1.0
369	945	1.0
796	946	1.0
797	947	1.0
798	948	1.0
799	949	4.0
800	950	3.0
688	951	1.0
801	619	1.0
802	952	1.0
804	954	4.5
805	955	1.0
806	956	1.0
807	958	1.0
808	959	1.0
809	960	5.0
810	961	4.0
814	965	1.0
815	966	4.5
816	967	2.5
817	968	5.0
818	969	1.0
819	970	4.0
820	971	3.5
821	972	1.0
823	974	1.0
826	977	1.0
827	978	2.5
828	979	1.0
831	982	1.0
94	983	1.0
48	984	1.0
718	986	1.0
836	990	1.0
837	991	1.0
393	992	1.0
785	993	1.0
838	994	1.0
839	995	1.0
840	457	1.0
841	996	1.0
843	998	3.5
826	999	1.0
845	1001	5.0
337	1002	1.0
846	1003	5.0
847	1004	1.0
27	1005	4.0
848	1006	1.0
849	1007	5.0
851	1009	1.0
854	1012	4.5
855	1013	1.0
856	1014	1.0
857	1015	1.0
859	1017	4.5
860	1018	4.0
861	1019	1.0
863	1021	1.0
864	1022	4.0
865	1024	1.0
866	1025	1.0
867	1026	4.5
673	1027	1.0
210	1028	5.0
199	1029	1.0
868	1030	1.0
870	1032	1.0
871	1033	4.0
32	1034	1.0
80	1035	2.5
415	1036	1.0
872	1037	3.5
873	502	1.0
874	1038	1.0
875	1039	1.0
876	1040	1.0
877	43	1.0
878	1041	5.0
879	1042	1.0
881	1044	1.0
882	1047	1.0
831	1049	1.0
884	1050	1.0
462	1052	1.0
887	1054	1.0
888	1055	5.0
890	1057	1.0
891	1058	1.0
892	1059	1.0
893	1060	1.0
894	1061	1.0
507	1062	3.5
895	1063	5.0
897	1065	1.0
284	1066	1.0
899	1068	4.0
901	1070	1.5
902	1071	1.0
50	1072	1.0
903	1073	1.0
45	1074	1.0
17	1076	4.0
379	1077	1.0
904	1078	4.0
905	1079	2.5
906	1080	1.0
907	1081	4.5
122	275	1.0
909	1083	4.5
910	1084	3.5
223	1086	1.0
913	1088	1.0
914	1089	2.5
336	1091	1.0
916	1092	1.0
917	1093	1.0
319	1094	1.0
918	1095	1.0
919	1096	1.0
351	1097	1.0
920	1098	1.0
67	1099	4.5
922	1101	1.0
924	1103	3.0
739	1104	1.0
423	1105	3.5
925	1106	1.0
664	1107	4.0
926	1108	1.0
927	1109	1.0
929	1111	3.0
930	1112	5.0
931	1113	4.0
163	1114	1.0
568	1115	1.0
94	1116	1.0
932	1117	1.0
933	1118	2.5
934	1119	1.0
936	1121	4.5
937	1122	4.0
110	1125	4.0
940	1126	3.5
941	1127	1.0
942	1129	4.5
943	1130	3.0
419	1132	1.0
945	1133	4.5
56	1134	1.0
946	1135	5.0
26	1136	0.5
947	1137	3.5
17	1138	4.5
45	1139	1.0
948	1140	2.5
949	456	4.0
950	1142	2.0
951	1143	4.0
166	1144	1.0
952	1145	4.0
179	1146	5.0
94	1147	1.0
953	1148	1.0
954	1150	5.0
955	1151	1.0
956	1152	1.0
957	1153	1.0
247	1154	1.0
849	1155	1.0
958	1156	1.0
959	1157	5.0
960	767	1.0
961	1159	4.0
962	1161	1.0
963	1163	1.0
964	1164	1.0
966	1166	1.0
967	1167	1.0
67	1168	2.5
969	1170	1.0
971	1172	1.0
972	1173	4.0
677	1174	4.0
973	1175	3.5
975	1177	1.0
976	1178	1.0
635	1179	1.0
977	732	4.5
978	1180	4.5
979	1181	1.0
981	1183	4.5
982	1184	4.0
983	1185	1.0
122	1186	1.0
366	1187	1.0
984	811	4.0
45	1189	1.0
985	623	1.0
987	1191	3.5
988	1193	3.5
989	1194	1.0
990	1195	1.0
991	774	1.0
992	1196	3.5
673	1197	1.0
993	1198	1.0
195	1200	2.5
995	1201	1.0
997	1203	1.0
998	1204	4.0
48	1205	1.0
999	1206	3.5
1000	1207	4.5
518	1209	1.0
1002	133	1.0
1003	1210	4.5
1004	1211	4.5
1005	1212	4.0
1006	1214	1.0
1003	1215	2.5
221	1216	1.0
1007	1217	1.0
1008	1218	3.5
1009	1219	4.5
1010	1220	3.5
1011	1221	1.0
1012	1222	4.5
182	132	1.0
1015	502	1.0
26	1225	1.0
69	1226	1.0
1016	1227	1.0
1017	1228	1.0
619	1229	5.0
1018	1230	1.0
1019	1231	1.0
1020	1073	3.0
227	1232	1.0
1021	1233	1.0
1022	1235	1.0
1023	1236	1.0
1025	1238	1.0
298	1239	1.0
238	1240	1.0
180	1242	1.0
1027	1244	1.0
1028	1245	5.0
82	1246	4.5
1029	1247	1.0
1031	1249	2.5
1032	1250	4.5
1033	1251	1.0
1034	1252	1.0
1035	1253	1.0
1036	1254	1.0
1037	1255	2.5
1038	1256	3.5
40	1257	1.0
1039	1258	1.0
1040	1259	1.0
30	1260	1.0
1041	1261	1.0
1042	1262	1.0
319	1264	1.0
1043	1265	1.0
400	1251	1.0
1045	491	1.0
55	1267	1.0
1048	1270	1.0
1049	1271	1.0
181	1272	1.0
1	1273	4.0
702	1275	2.5
1051	1276	1.0
1052	1277	1.0
1054	413	1.0
1055	1279	4.0
1056	1280	1.0
615	1281	1.0
851	1282	1.0
1057	1283	3.0
230	1285	3.5
1059	1286	1.0
1060	1287	4.0
1061	1288	5.0
140	1289	1.0
43	1291	1.0
645	1292	1.0
1063	1294	4.5
1064	1295	1.0
1066	1138	1.0
1068	1298	3.5
304	1300	2.0
1070	1301	2.0
1072	1303	1.0
254	1304	1.0
1074	1306	1.0
1075	1307	4.5
1076	1308	3.0
986	1309	2.5
1077	1310	3.5
1078	1311	1.0
1079	1312	3.0
1080	1313	3.5
1081	1314	4.5
1082	1315	1.0
1083	1316	1.0
673	1317	1.0
1084	1318	1.0
413	1319	1.5
701	1320	1.0
995	1321	1.0
1085	139	1.0
892	1322	1.0
1086	1323	4.0
1061	1324	5.0
1087	1325	3.5
82	1326	1.0
1088	1327	5.0
673	1328	1.0
1091	1331	1.0
1094	1335	5.0
278	1336	1.0
1095	1337	1.0
1096	1338	1.0
1097	1339	1.0
1098	1340	1.0
1099	1341	5.0
1100	1342	1.0
1101	1343	1.0
1102	1344	4.0
1104	1346	4.0
1105	1347	2.5
1106	1348	3.5
968	1349	1.0
1107	1350	1.0
764	1352	1.0
1108	1353	1.0
1109	1354	1.0
1110	1355	4.5
534	1358	2.5
1112	1359	3.5
1113	200	1.0
66	1360	1.0
1114	1361	2.5
231	1362	1.0
1115	1363	1.0
1116	1364	1.0
95	1365	4.5
956	1366	1.0
1117	1368	1.0
1118	476	3.5
1119	1369	1.0
132	1370	1.0
1120	1371	1.0
238	1375	1.0
1122	1376	1.0
571	1377	1.0
1123	1378	1.0
1124	1379	1.0
1126	1381	3.5
1128	1383	1.0
17	1384	4.0
415	1385	1.0
799	1386	3.5
1129	1387	5.0
1131	1389	1.0
534	1390	1.0
1132	1391	4.0
1133	1392	4.5
1134	1393	2.5
132	1394	1.0
1006	1395	1.0
1136	1397	4.0
1137	1398	4.5
1138	1399	1.0
1139	1400	1.0
1140	1402	1.0
1141	1403	4.0
88	1404	1.0
1142	1405	3.5
1143	1406	1.0
303	1407	3.0
1097	1408	4.0
1144	1410	1.0
1146	1412	4.0
1147	1413	5.0
1148	1414	1.0
1149	1415	1.0
1150	1416	1.0
1151	1417	5.0
1152	1418	1.0
1154	1420	2.5
89	1422	4.5
1156	1423	1.0
1158	1425	5.0
132	1426	1.0
1159	1427	1.0
1160	1428	2.5
462	1429	1.0
1161	1431	3.5
1162	1432	3.5
1164	1434	4.5
518	1435	1.0
976	1437	1.0
605	1438	5.0
254	1439	4.5
1166	1440	4.0
112	1441	1.0
1167	1442	2.5
373	1443	4.0
1168	1444	1.0
1	1445	1.0
1169	1446	1.0
1170	1447	0.5
278	1448	1.0
1171	1449	1.0
1172	180	1.0
1076	774	4.5
29	1451	1.0
1174	1452	3.5
749	1453	2.5
1176	1455	3.0
847	1456	1.0
1177	1457	4.0
1178	1458	4.0
1179	1459	1.0
1180	1460	2.5
906	1461	5.0
1016	1463	1.0
80	1464	1.0
1182	1465	4.0
267	1466	3.0
1183	1467	2.5
102	1468	1.0
1184	1469	1.0
1185	1470	1.0
1187	1472	4.0
1189	1473	2.5
1190	1474	1.0
237	1475	1.0
1191	1476	5.0
1193	1478	1.0
1194	1479	1.0
1196	1481	1.0
1198	1484	1.0
388	1487	3.5
1200	1488	1.0
1202	1490	4.0
1203	1491	1.0
1204	1492	1.0
581	1493	2.5
1205	1494	4.5
1206	1495	1.0
966	1496	3.0
861	1480	1.0
1207	1497	1.0
1208	1498	4.0
1209	1499	3.0
1099	1500	4.5
1210	1501	4.5
1211	1502	4.5
1003	1503	4.5
503	1504	4.0
947	1505	1.0
1212	1506	1.0
965	1507	1.0
1074	1508	1.0
1084	1509	4.5
1213	1510	1.0
1214	1512	5.0
664	1513	1.0
1216	1516	3.5
1217	1433	1.0
1218	1517	4.5
1219	1518	1.0
920	1519	1.0
1220	1520	1.0
1221	1521	5.0
1222	1522	4.0
67	1524	1.0
991	1525	1.0
1224	1526	4.5
1225	1527	1.0
1226	1528	4.0
718	1529	1.0
1227	1530	4.5
1228	1531	1.0
1229	1532	1.0
1134	1533	1.0
1230	1534	3.5
1231	153	4.0
1232	1536	5.0
1233	178	4.0
1234	1537	1.0
1235	1538	5.0
1164	1539	5.0
1236	1540	1.0
49	1541	1.0
1238	1543	1.0
1239	1544	1.0
1240	1545	1.0
1241	1547	2.5
1066	1548	1.0
972	1550	3.5
999	1551	1.0
1243	1552	3.5
146	1553	3.5
1244	1554	4.5
207	1555	5.0
1245	1556	2.5
1246	1557	1.0
656	1558	3.5
1006	1559	1.0
1016	1560	3.5
1248	1561	1.0
1249	1562	1.0
1250	1563	1.0
1251	1564	3.5
393	1566	5.0
163	1567	5.0
1253	1568	2.5
1254	1569	1.0
1255	1570	1.0
1256	1571	1.0
1257	1572	4.5
958	1573	5.0
1259	1575	4.0
1260	1576	2.5
354	1579	1.0
159	1283	3.5
254	1580	1.0
1262	1581	4.5
1263	153	1.0
1264	1582	1.0
214	1583	1.0
1266	1585	2.0
1268	1588	4.0
1052	1589	1.0
1269	1591	1.0
1270	1592	3.5
1271	1593	1.0
1273	1595	4.0
861	1596	1.0
94	1597	1.0
1274	1598	3.5
1275	1599	1.0
1276	1600	5.0
1277	1601	1.0
1278	347	1.0
1279	1602	1.0
122	1603	1.0
239	1605	1.0
878	1606	1.0
1282	1608	4.0
645	1610	1.0
29	1611	1.0
1284	1612	1.0
445	1614	1.0
1286	1615	5.0
1287	1616	4.0
1288	1617	1.0
1289	1618	4.5
1290	1619	3.5
1291	1620	1.0
1292	1621	5.0
1293	608	1.0
1294	1622	4.5
1295	1623	5.0
1296	1625	1.0
1300	1629	1.0
749	1630	2.5
1301	1631	5.0
31	1632	1.0
1177	1633	4.0
1302	1509	5.0
1303	1634	1.0
1304	868	1.0
1305	1636	1.0
1306	1637	1.0
1307	1638	1.0
1308	1639	1.0
1309	1640	1.0
1310	1641	1.0
398	1642	1.0
1311	1643	1.0
1312	1645	4.5
1313	1646	1.0
1314	1647	1.0
694	1648	1.0
1315	1649	1.0
32	1652	4.5
1318	1654	1.0
1319	1655	4.0
1320	1656	3.5
94	1658	1.0
1167	1659	1.0
1323	1660	1.0
1324	1661	4.5
1326	1662	1.0
393	1663	1.0
1328	1665	1.0
1329	1666	1.0
1331	1668	2.5
1332	1669	1.0
1333	1670	1.0
1334	1671	3.5
1073	1673	1.0
1336	837	3.0
679	1674	1.0
1337	1675	3.0
1338	1676	1.0
415	1677	1.0
1339	1191	1.0
1301	1679	5.0
1340	268	5.0
1341	1681	1.0
1342	1682	1.0
1343	1683	4.5
940	1684	4.0
1344	1685	1.0
1234	1686	1.0
1345	1688	4.0
1346	1689	3.0
1063	1690	2.5
1347	1691	1.0
1348	1692	4.5
768	1694	1.0
618	1695	1.0
1352	1698	1.0
1353	1699	1.0
1356	1701	1.0
1357	1702	1.0
112	1703	1.0
740	1704	1.0
122	1705	1.0
1358	1706	1.0
1359	1707	5.0
191	1224	1.0
132	1709	1.0
1360	1710	1.0
1361	1536	3.0
132	1712	1.0
1363	1713	2.5
279	1714	1.0
1365	1718	3.5
1366	1719	3.0
472	111	4.5
1367	1720	5.0
1368	1721	1.0
284	1722	1.0
1369	1723	3.5
1370	1724	1.0
1371	1725	1.0
422	1726	1.0
605	1727	2.5
1258	1728	1.0
1372	1729	4.5
238	1730	1.0
58	1732	1.0
741	913	1.0
169	1733	1.0
201	1734	1.0
1375	1736	1.0
965	1737	4.5
1376	1738	1.0
1377	1739	1.0
324	1740	1.0
1184	1741	1.0
718	1742	1.0
1378	1743	1.0
594	811	3.5
751	1744	1.0
64	1745	1.0
1099	1746	4.0
1379	1747	1.0
1380	1748	4.0
1381	1749	4.0
49	1750	1.0
1382	1751	1.0
1383	1752	1.0
1384	1753	5.0
1385	1754	1.0
1386	1755	4.0
1	1757	4.5
1388	1758	1.0
1389	1759	4.0
1390	1760	1.0
85	1761	1.0
1391	1762	1.0
702	1763	2.5
1393	1765	1.0
1397	1770	1.0
199	1771	2.5
1398	1772	1.0
957	1773	1.0
1399	1774	1.0
1400	767	1.0
1401	1775	1.0
1402	1776	1.0
1403	1777	1.0
1404	1778	3.0
1405	1779	1.0
1406	1780	3.5
1407	1781	2.5
122	1782	1.0
1408	1783	1.0
670	1784	1.0
1410	1786	1.0
1411	1787	4.0
1412	1788	1.0
1413	1789	5.0
1414	1791	3.0
17	1792	4.0
1415	1793	1.0
1416	1794	1.0
1417	1796	1.0
441	1797	1.0
1418	1798	1.0
1419	1799	1.0
1420	1800	1.0
1421	1801	3.0
11	1802	1.0
1422	1803	3.5
1025	1804	4.0
1006	1806	1.0
1423	1807	3.0
1424	1808	1.0
1425	1809	1.0
1426	1810	4.0
1171	1811	5.0
1184	1814	2.5
1429	1815	2.5
1431	860	4.0
1432	916	5.0
1433	1817	4.0
679	1818	4.5
1434	1819	1.0
635	1820	1.0
1435	1821	3.5
1427	1822	1.0
1436	1823	1.0
1437	1824	1.0
1073	1825	4.0
581	1826	4.5
1438	1827	3.5
1439	1103	4.5
433	1828	1.0
1440	1829	1.0
879	1830	4.0
1441	1831	1.0
1442	1832	1.0
88	1833	1.0
1443	1834	4.0
1445	1836	3.0
163	1838	1.0
1446	1839	1.0
80	1840	1.0
1447	1842	1.0
233	1843	1.0
1448	1844	4.5
210	1845	5.0
747	1847	1.0
1450	1848	3.5
370	1849	1.0
1433	1850	3.5
180	1851	1.0
1451	1852	1.0
568	1853	4.0
1452	125	2.5
1453	1854	3.5
1454	1856	1.0
1455	1857	3.0
1456	1859	1.0
915	1860	1.0
934	1861	1.0
1457	1862	1.0
954	1863	4.0
1458	1864	1.0
324	1865	1.0
1459	1866	4.5
1413	978	1.0
1460	244	1.0
1462	1868	4.0
1464	1871	1.0
843	1872	5.0
1465	289	2.5
1466	1873	1.0
1468	1875	1.0
1469	1876	5.0
797	1877	1.0
1470	1878	4.0
920	1879	1.0
1471	1880	5.0
1472	1881	4.0
44	1882	1.0
1473	1883	5.0
188	1884	1.0
1474	1885	1.0
1475	1886	3.5
1476	1887	1.0
1477	1888	1.0
1479	1890	4.5
1480	1891	1.0
1481	1892	1.0
1482	1893	1.0
351	1894	4.5
718	1895	1.0
623	1897	3.5
1307	1898	1.0
1483	1899	1.0
518	1901	1.0
1485	1903	4.0
1486	1904	1.0
989	1905	1.0
1487	1906	4.5
1488	1907	3.5
1489	1908	1.0
1490	1909	5.0
1491	1910	2.5
94	1912	1.0
1493	1913	1.0
1495	1915	1.0
1496	1916	1.0
1497	1917	4.0
1498	1918	1.0
1264	1919	2.0
976	1920	1.0
1499	1921	1.0
1175	1922	1.0
1500	1924	1.0
610	1925	1.0
1501	1926	1.0
17	1927	4.5
1502	1928	3.5
214	1929	1.0
1503	1930	1.0
238	1931	1.0
917	1933	4.0
1143	1934	1.0
771	1935	1.0
1504	1936	4.0
1	1937	1.0
399	1938	1.0
122	1939	1.0
214	1940	1.0
1505	1941	1.0
1498	1942	1.0
1506	1943	3.0
1088	1944	1.0
1507	1945	4.0
1508	1946	4.0
1509	1947	4.0
214	1949	1.0
1511	1950	1.0
1512	291	1.0
1514	1953	1.0
1515	1954	1.0
1516	1955	4.0
1517	1956	3.5
210	1957	3.5
1518	1958	1.0
539	1959	1.0
797	1960	1.0
122	1961	1.0
1	1962	3.5
192	1963	1.0
354	1964	1.0
1242	1966	1.0
1072	1969	1.0
1520	1970	2.5
1521	1971	1.0
622	1972	1.0
1522	1973	1.0
679	1975	1.0
1523	1976	3.5
1228	1977	1.0
442	1978	1.0
1217	1979	1.0
1524	1980	4.0
1526	1982	1.0
1527	456	1.0
17	1983	5.0
1528	1984	1.0
1529	1985	5.0
1530	1986	1.0
1531	1987	1.0
1533	1989	4.5
88	1990	1.0
1534	1991	1.0
1536	1993	1.0
9	1994	1.0
26	1995	1.0
39	1996	1.0
1537	1997	4.0
1538	1998	4.5
250	1999	1.0
1539	2000	4.0
380	2001	1.0
1526	2002	1.0
1540	2003	3.5
1542	842	1.0
1543	2005	4.5
1544	2006	4.5
1545	2007	1.0
1546	2008	3.0
1547	2009	1.0
536	2012	1.0
1549	2013	1.0
212	2014	4.0
1552	767	3.5
1006	2019	1.0
1554	2020	1.0
1458	2021	1.0
676	2022	1.0
308	2023	1.0
1	2025	2.0
538	2027	2.5
1556	2029	1.0
1557	2030	2.0
1559	2032	1.0
1560	2033	1.0
1175	2034	1.0
1561	2035	1.0
69	2036	1.0
1562	2037	1.0
1563	2038	3.5
673	2039	1.0
1	2041	3.5
1564	2042	1.0
1567	2045	1.0
1568	1249	1.0
1569	2046	4.0
270	2047	1.0
1403	2048	1.0
1570	2049	4.5
238	2050	1.0
992	2051	1.0
1571	2053	1.0
1519	2054	4.5
1572	2055	5.0
1	2056	1.0
615	916	4.0
1573	2057	1.0
1206	2058	1.0
1482	2061	1.0
1099	2062	1.0
394	2063	1.0
1575	2064	3.0
1576	2065	4.0
1577	2066	1.0
518	2067	1.0
1234	2068	1.0
247	2069	1.0
1578	2070	4.0
17	2072	4.0
920	2073	2.5
1579	2074	1.0
1412	2076	1.0
673	2077	1.0
1580	2078	3.5
1581	2079	1.0
1582	2081	3.5
1583	2082	1.0
1220	2083	1.0
122	2084	1.0
1584	2086	3.0
1585	2087	1.0
101	2088	1.0
1586	2089	2.5
351	2091	1.0
847	2092	1.0
95	2093	1.0
632	1600	1.0
1588	2094	4.5
1589	2095	1.0
1590	2096	1.0
1591	2097	1.0
1	2098	1.0
1592	2099	1.0
701	2101	1.0
308	2102	3.0
1594	2103	5.0
1595	767	1.0
1596	2105	1.0
201	2108	1.0
40	2109	1.0
1598	2110	1.0
67	2112	4.5
1600	2113	1.0
45	2114	1.0
1601	2115	5.0
1603	2117	3.0
669	2118	3.5
1604	2119	1.0
526	2121	1.0
1605	2122	5.0
1606	2123	1.0
1209	2124	1.0
673	2126	1.0
1608	2127	1.0
111	2128	4.0
1609	2129	1.0
1610	2130	1.0
284	2133	1.0
1614	2134	1.0
1615	2135	1.0
260	2136	4.0
256	2137	4.5
1616	2138	1.0
1617	2139	4.0
934	2141	1.0
705	2142	1.0
1619	2143	4.5
1621	2144	1.0
1622	2145	4.0
1623	2146	4.5
1624	2147	1.0
1021	2148	1.0
1626	2150	1.0
739	2152	1.0
580	2154	1.0
1628	2155	3.5
160	2156	1.0
1629	2157	1.0
438	2158	1.0
380	2159	4.0
1375	2160	1.0
1630	2161	3.5
1631	2162	1.0
166	2163	1.0
1633	2165	3.5
1634	2166	5.0
903	52	1.0
1635	2167	2.5
67	2168	1.0
1636	2169	4.0
1637	2170	1.0
1638	2171	2.5
1639	1509	1.0
1171	2173	1.0
1640	2174	1.0
503	2176	1.0
1641	2177	4.0
1301	2178	5.0
1642	2179	1.0
1643	2180	1.0
165	2181	1.0
1644	2182	1.0
88	2184	1.0
1646	2185	1.0
1647	2187	4.0
334	2188	1.0
140	2189	1.0
1648	2190	2.0
1649	2191	1.0
1650	2192	1.0
1651	66	4.0
1	263	1.0
1652	2193	1.0
956	2195	5.0
1654	1435	1.0
1655	2196	1.0
11	2197	1.0
351	2198	1.0
1656	2199	1.0
1006	2201	1.0
814	2202	1.0
1052	2203	1.0
1657	2204	1.0
719	2205	4.5
1659	2207	1.0
1660	2208	4.0
1661	2209	1.0
1	2210	1.0
1662	2211	3.5
322	2212	1.0
1663	2213	1.0
26	2214	1.0
1664	2215	1.0
418	2216	1.0
